Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode,Year,Month,Month_Name,Quarter,Day_of_Week,Profit_Margin,Unit_Price
ORD-037541,2023-05-02,CUST-01728,Karen Lopez,PROD-00121,Women Fast Max,Clothing,Women,1,2958.78,0.1,430.32,North,Uttar Pradesh,Kanpur,Debit Card,Same Day,2023,5,May,2,Tuesday,0.1454,2958.78
ORD-022075,2023-01-01,CUST-03551,Mrs. Lisa Smith,PROD-00211,Labels Find Plus,Office Supplies,Labels,1,1185.24,0.15,29.82,East,Bihar,Bhagalpur,Wallet,Express,2023,1,Jan,1,Sunday,0.0252,1185.24
ORD-024201,2022-05-03,CUST-03937,Ashley Norman,PROD-00210,Labels Camera Lite,Office Supplies,Labels,1,443.98,0.0,88.75,East,Bihar,Patna,Wallet,Express,2022,5,May,2,Tuesday,0.1999,443.98
ORD-008204,2023-02-25,CUST-03166,Harold Mckinney,PROD-00081,Tables Foreign Pro,Furniture,Tables,1,28854.26,0.05,2547.57,North,Punjab,Chandigarh,UPI,Standard,2023,2,Feb,1,Saturday,0.0883,28854.26
ORD-010257,2023-05-05,CUST-01879,Samantha Chavez,PROD-00082,Bookcases Return Pro,Furniture,Bookcases,2,31174.47,0.3,-5548.78,South,Telangana,Warangal,Debit Card,Standard,2023,5,May,2,Friday,-0.178,15587.24
ORD-016612,2022-11-26,CUST-01054,Robert Torres,PROD-00332,Apparel Institution Classic,Sports,Apparel,2,12270.84,0.0,2494.36,North,Uttar Pradesh,Lucknow,Credit Card,Standard,2022,11,Nov,4,Saturday,0.2033,6135.42
ORD-030695,2022-07-14,CUST-01210,Anthony Randolph,PROD-00187,Art Generation Max,Office Supplies,Art,5,9234.86,0.1,382.83,East,West Bengal,Howrah,Credit Card,Standard,2022,7,Jul,3,Thursday,0.0415,1846.97
ORD-003430,2023-02-08,CUST-00074,Lauren Daniels,PROD-00132,Kids Station Max,Clothing,Kids,4,4262.84,0.05,715.37,West,Gujarat,Vadodara,Cash on Delivery,Express,2023,2,Feb,1,Wednesday,0.1678,1065.71
ORD-028235,2023-12-28,CUST-00688,Robert Jackson,PROD-00051,Accessories Learn Lite,Electronics,Accessories,1,34932.42,0.4,-6760.54,East,Odisha,Cuttack,Cash on Delivery,Standard,2023,12,Dec,4,Thursday,-0.1935,34932.42
ORD-032987,2023-07-19,CUST-00195,John Bishop,PROD-00265,Lighting Commercial Classic,Home & Kitchen,Lighting,3,31732.59,0.0,7182.01,West,Maharashtra,Mumbai,Net Banking,Standard,2023,7,Jul,3,Wednesday,0.2263,10577.53
ORD-040368,2023-10-09,CUST-01555,Ariana Stewart,PROD-00020,Laptops Western Classic,Electronics,Laptops,3,50049.63,0.1,5010.95,North,Delhi,Unknown,Wallet,Standard,2023,10,Oct,4,Monday,0.1001,16683.21
ORD-036045,2023-01-28,CUST-02386,Crystal Mills,PROD-00025,Headphones Create Lite,Electronics,Headphones,5,119765.38,0.15,-4438.06,East,West Bengal,Siliguri,Net Banking,Express,2023,1,Jan,1,Saturday,-0.0371,23953.08
ORD-005885,2022-03-21,CUST-01688,Kyle Watkins,PROD-00264,Lighting Feel Classic,Home & Kitchen,Lighting,4,21802.91,0.15,1538.22,South,Tamil Nadu,Madurai,Debit Card,Standard,2022,3,Mar,1,Monday,0.0706,5450.73
ORD-038313,2022-10-09,CUST-01489,Jacob Erickson,PROD-00123,Women Grow Elite,Clothing,Women,2,2362.58,0.2,103.65,North,Delhi,New Delhi,Cash on Delivery,Economy,2022,10,Oct,4,Sunday,0.0439,1181.29
ORD-016698,2022-10-16,CUST-03869,Karen Goodman,PROD-00014,Mobiles History Max,Electronics,Mobiles,3,41765.52,0.0,5251.83,West,Gujarat,Vadodara,Cash on Delivery,Standard,2022,10,Oct,4,Sunday,0.1257,13921.84
ORD-013979,2022-06-03,CUST-00720,Jeffrey Roberson,PROD-00277,Fitness Change Elite,Sports,Fitness,4,20629.98,0.2,402.62,East,West Bengal,Howrah,UPI,Express,2022,6,Jun,2,Friday,0.0195,5157.5
ORD-026181,2023-12-22,CUST-02126,Christina Perry,PROD-00149,Winterwear Form Pro,Clothing,Winterwear,3,1471.41,0.0,377.62,West,Maharashtra,Mumbai,Wallet,Standard,2023,12,Dec,4,Friday,0.2566,490.47
ORD-019211,2023-01-07,CUST-01841,Patricia Schwartz,PROD-00328,Apparel Gun Pro,Sports,Apparel,4,20041.0,0.0,4277.27,West,Gujarat,Vadodara,Wallet,Standard,2023,1,Jan,1,Saturday,0.2134,5010.25
ORD-009801,2023-12-09,CUST-03552,Sarah Stewart,PROD-00310,Cycling Attack Classic,Sports,Cycling,1,2266.14,0.05,229.84,East,Odisha,Cuttack,UPI,Express,2023,12,Dec,4,Saturday,0.1014,2266.14
ORD-036346,2023-04-22,CUST-00162,Jennifer Adkins,PROD-00072,Tables Direction Elite,Furniture,Tables,1,6729.1,0.15,29.19,North,Uttar Pradesh,Lucknow,Credit Card,Standard,2023,4,Apr,2,Saturday,0.0043,6729.1
ORD-032196,2022-11-11,CUST-03699,Steven Clark,PROD-00155,Winterwear Choose Max,Clothing,Winterwear,1,3552.22,0.1,612.72,North,Uttar Pradesh,Noida,Wallet,Standard,2022,11,Nov,4,Friday,0.1725,3552.22
ORD-007514,2022-06-19,CUST-00521,Amy Martinez,PROD-00018,Laptops Television Plus,Electronics,Laptops,1,32198.25,0.0,4297.15,North,Delhi,Dwarka,UPI,Standard,2022,6,Jun,2,Sunday,0.1335,32198.25
ORD-023441,2023-01-25,CUST-01919,Patricia Williams,PROD-00258,Storage Lose Lite,Home & Kitchen,Storage,1,8050.25,0.05,681.6,North,Delhi,Rohini,Debit Card,Standard,2023,1,Jan,1,Wednesday,0.0847,8050.25
ORD-003060,2023-10-11,CUST-02399,Mark Davis,PROD-00071,Tables Suggest Plus,Furniture,Tables,3,69619.77,0.15,-1139.64,East,West Bengal,Howrah,Net Banking,Same Day,2023,10,Oct,4,Wednesday,-0.0164,23206.59
ORD-017476,2023-12-24,CUST-00681,Suzanne Wood,PROD-00279,Fitness Theory Lite,Sports,Fitness,2,11410.28,0.0,1828.25,South,Karnataka,Mangaluru,Cash on Delivery,Standard,2023,12,Dec,4,Sunday,0.1602,5705.14
ORD-037744,2022-12-04,CUST-03596,Stacie Sanford,PROD-00311,Cycling Within Pro,Sports,Cycling,2,6992.15,0.05,581.61,South,Telangana,Hyderabad,Debit Card,Standard,2022,12,Dec,4,Sunday,0.0832,3496.08
ORD-006712,2023-06-27,CUST-02249,Gerald Kelly,PROD-00050,Accessories Lead Lite,Electronics,Accessories,1,10466.89,0.15,-766.51,West,Gujarat,Vadodara,Net Banking,Standard,2023,6,Jun,2,Tuesday,-0.0732,10466.89
ORD-003434,2022-06-18,CUST-04087,Seth Jones,PROD-00238,Decor Sound Lite,Home & Kitchen,Decor,2,1091.31,0.2,-37.45,South,Tamil Nadu,Madurai,Cash on Delivery,Standard,2022,6,Jun,2,Saturday,-0.0343,545.66
ORD-004045,2022-10-13,CUST-03841,William Marsh,PROD-00258,Storage Lose Lite,Home & Kitchen,Storage,2,11016.14,0.35,-1320.08,South,Karnataka,Mysuru,Debit Card,Standard,2022,10,Oct,4,Thursday,-0.1198,5508.07
ORD-022447,2022-03-09,CUST-00318,Ashley Hall,PROD-00080,Tables Professor Max,Furniture,Tables,1,3581.46,0.3,-751.0,South,Tamil Nadu,Chennai,Cash on Delivery,Standard,2022,3,Mar,1,Wednesday,-0.2097,3581.46
ORD-013573,2022-10-22,CUST-02201,Laura King,PROD-00307,Team Sports Sell Lite,Sports,Team Sports,1,3634.18,0.15,129.5,East,Bihar,Gaya,Debit Card,Standard,2022,10,Oct,4,Saturday,0.0356,3634.18
ORD-018927,2023-05-26,CUST-02794,Ian Harrell,PROD-00220,Cookware Fear Plus,Home & Kitchen,Cookware,3,29215.32,0.05,2079.63,South,Telangana,Warangal,Unknown,Standard,2023,5,May,2,Friday,0.0712,9738.44
ORD-012292,2023-01-11,CUST-02703,John Watts,PROD-00228,Appliances Activity Lite,Home & Kitchen,Appliances,3,14879.79,0.0,1208.54,West,Gujarat,Surat,UPI,Express,2023,1,Jan,1,Wednesday,0.0812,4959.93
ORD-002898,2023-07-13,CUST-02762,Scott Meza,PROD-00197,Supplies Memory Lite,Office Supplies,Supplies,4,7314.36,0.0,1503.73,East,Bihar,Unknown,Cash on Delivery,Standard,2023,7,Jul,3,Thursday,0.2056,1828.59
ORD-040130,2023-07-21,CUST-02688,Michael Mooney,PROD-00227,Appliances Tonight Pro,Home & Kitchen,Appliances,3,31554.68,0.1,1504.24,North,Uttar Pradesh,Kanpur,Cash on Delivery,Standard,2023,7,Jul,3,Friday,0.0477,10518.23
ORD-026948,2023-11-09,CUST-00199,Adam Vaughan,PROD-00135,Kids Which Pro,Clothing,Kids,4,14397.33,0.05,1965.86,North,Uttar Pradesh,Lucknow,Debit Card,Standard,2023,11,Nov,4,Thursday,0.1365,3599.33
ORD-007785,2023-03-08,CUST-02752,Patrick Faulkner,PROD-00039,Cameras Floor Elite,Electronics,Cameras,3,124582.89,0.0,14641.24,South,Tamil Nadu,Madurai,Debit Card,Standard,2023,3,Mar,1,Wednesday,0.1175,41527.63
ORD-034829,2023-11-27,CUST-01641,Justin Stone,PROD-00224,Cookware Land Max,Home & Kitchen,Cookware,3,10497.38,0.25,-610.21,North,Punjab,Chandigarh,Debit Card,Express,2023,11,Nov,4,Monday,-0.0581,3499.13
ORD-008918,2022-09-28,CUST-00770,Todd Thomas,PROD-00145,Footwear Order Plus,Clothing,Footwear,1,1353.91,0.0,345.33,East,Odisha,Cuttack,Cash on Delivery,Standard,2022,9,Sep,3,Wednesday,0.2551,1353.91
ORD-012811,2022-09-22,CUST-02816,Jason Torres,PROD-00025,Headphones Create Lite,Electronics,Headphones,3,84540.27,0.0,11452.38,North,Uttar Pradesh,Kanpur,Debit Card,Standard,2022,9,Sep,3,Thursday,0.1355,28180.09
ORD-013600,2022-06-08,CUST-03266,Ronnie Hudson MD,PROD-00229,Appliances Fire Pro,Home & Kitchen,Appliances,1,10747.74,0.0,2056.45,West,Gujarat,Surat,UPI,Standard,2022,6,Jun,2,Wednesday,0.1913,10747.74
ORD-025178,2023-06-23,CUST-01130,James Rivers,PROD-00261,Lighting Seat Elite,Home & Kitchen,Lighting,3,22602.24,0.0,3565.93,South,Karnataka,Mangaluru,Net Banking,Express,2023,6,Jun,2,Friday,0.1578,7534.08
ORD-033242,2023-11-19,CUST-01123,John Garcia,PROD-00067,Chairs Easy Plus,Furniture,Chairs,4,20275.02,0.15,-1389.72,South,Karnataka,Bengaluru,Net Banking,Standard,2023,11,Nov,4,Sunday,-0.0685,5068.76
ORD-020870,2023-11-26,CUST-03888,Katherine Dunn,PROD-00334,Apparel Assume Classic,Sports,Apparel,1,895.32,0.25,-25.36,North,Punjab,Chandigarh,Debit Card,Economy,2023,11,Nov,4,Sunday,-0.0283,895.32
ORD-000975,2023-12-08,CUST-00851,Shannon Miller,PROD-00173,Binders Strong Lite,Office Supplies,Binders,2,2087.41,0.2,-1.82,South,Karnataka,Mangaluru,Unknown,Standard,2023,12,Dec,4,Friday,-0.0009,1043.7
ORD-014906,2022-11-03,CUST-02221,Christian Park,PROD-00092,Storage Share Plus,Furniture,Storage,1,25307.67,0.0,3868.11,East,Bihar,Unknown,Credit Card,Express,2022,11,Nov,4,Thursday,0.1528,25307.67
ORD-015456,2022-09-04,CUST-02551,Chelsey Clark,PROD-00219,Cookware Mother Max,Home & Kitchen,Cookware,1,6745.38,0.15,-12.47,East,Odisha,Bhubaneswar,UPI,Standard,2022,9,Sep,3,Sunday,-0.0018,6745.38
ORD-020714,2022-02-10,CUST-01093,Frank Whitaker,PROD-00292,Outdoor Think Elite,Sports,Outdoor,4,1880.26,0.2,-44.96,West,Rajasthan,Udaipur,Wallet,Standard,2022,2,Feb,1,Thursday,-0.0239,470.06
ORD-000621,2022-11-20,CUST-01999,Monica Allen,PROD-00037,Cameras Including Plus,Electronics,Cameras,3,43469.8,0.25,-2595.78,West,Maharashtra,Mumbai,Cash on Delivery,Standard,2022,11,Nov,4,Sunday,-0.0597,14489.93
ORD-022997,2022-12-21,CUST-02975,Michael Hunter,PROD-00335,Apparel Network Elite,Sports,Apparel,4,2486.04,0.05,235.39,North,Delhi,Rohini,UPI,Standard,2022,12,Dec,4,Wednesday,0.0947,621.51
ORD-037794,2022-08-13,CUST-02721,Carl Harris,PROD-00043,Cameras Fall Classic,Electronics,Cameras,1,3336.14,0.05,269.1,West,Gujarat,Ahmedabad,Net Banking,Standard,2022,8,Aug,3,Saturday,0.0807,3336.14
ORD-009953,2023-10-26,CUST-02109,Cynthia Clark,PROD-00217,Cookware Need Plus,Home & Kitchen,Cookware,4,15028.7,0.1,525.25,West,Maharashtra,Pune,UPI,Standard,2023,10,Oct,4,Thursday,0.0349,3757.18
ORD-005419,2022-03-02,CUST-01283,Terry Ward,PROD-00333,Apparel Offer Lite,Sports,Apparel,4,1643.32,0.0,386.93,West,Gujarat,Ahmedabad,Credit Card,Express,2022,3,Mar,1,Wednesday,0.2355,410.83
ORD-038367,2023-04-12,CUST-03109,Adam Garcia,PROD-00103,Furnishings Likely Plus,Furniture,Furnishings,5,59126.15,0.0,4112.71,North,Delhi,New Delhi,UPI,Express,2023,4,Apr,2,Wednesday,0.0696,11825.23
ORD-024917,2023-05-16,CUST-03094,Jennifer Avila,PROD-00323,Apparel Here Max,Sports,Apparel,1,5114.34,0.05,756.09,West,Rajasthan,Udaipur,Credit Card,Express,2023,5,May,2,Tuesday,0.1478,5114.34
ORD-031849,2023-10-19,CUST-00311,Dr. Paul Morgan,PROD-00196,Supplies Front Max,Office Supplies,Supplies,2,1448.9,0.2,-20.09,North,Delhi,Rohini,Cash on Delivery,Standard,2023,10,Oct,4,Thursday,-0.0139,724.45
ORD-028827,2023-01-12,CUST-01095,Michael Cooper,PROD-00251,Storage Phone Pro,Home & Kitchen,Storage,3,10302.15,0.1,489.31,East,Bihar,Bhagalpur,Debit Card,Express,2023,1,Jan,1,Thursday,0.0475,3434.05
ORD-026167,2022-01-03,CUST-00121,Larry Dixon,PROD-00245,Decor Choose Max,Home & Kitchen,Decor,2,1042.74,0.1,23.15,South,Karnataka,Mysuru,UPI,Standard,2022,1,Jan,1,Monday,0.0222,521.37
ORD-027556,2022-04-11,CUST-03905,Shannon Ramirez,PROD-00230,Appliances Every Plus,Home & Kitchen,Appliances,1,6949.09,0.1,363.31,East,Bihar,Gaya,Cash on Delivery,Standard,2022,4,Apr,2,Monday,0.0523,6949.09
ORD-040101,2022-10-24,CUST-04060,Charles Sanchez,PROD-00301,Team Sports Among Elite,Sports,Team Sports,1,697.95,0.0,139.84,South,Tamil Nadu,Madurai,UPI,Same Day,2022,10,Oct,4,Monday,0.2004,697.95
ORD-002029,2023-11-17,CUST-03626,Jennifer Wise,PROD-00136,Kids Drop Max,Clothing,Kids,1,897.51,0.4,-117.85,South,Karnataka,Mysuru,Cash on Delivery,Express,2023,11,Nov,4,Friday,-0.1313,897.51
ORD-012545,2022-03-15,CUST-02452,Dana Williams,PROD-00270,Fitness Candidate Plus,Sports,Fitness,3,7297.88,0.05,1092.08,West,Maharashtra,Mumbai,Debit Card,Standard,2022,3,Mar,1,Tuesday,0.1496,2432.63
ORD-038635,2023-11-26,CUST-02414,Lisa Morgan,PROD-00301,Team Sports Among Elite,Sports,Team Sports,1,488.56,0.3,-34.33,North,Uttar Pradesh,Kanpur,Net Banking,Standard,2023,11,Nov,4,Sunday,-0.0703,488.56
ORD-000233,2023-09-06,CUST-00130,Megan Orr,PROD-00236,Decor Reach Plus,Home & Kitchen,Decor,2,12292.62,0.3,-1740.68,North,Delhi,Rohini,UPI,Standard,2023,9,Sep,3,Wednesday,-0.1416,6146.31
ORD-020877,2023-08-09,CUST-00716,David Davenport,PROD-00064,Chairs Political Max,Furniture,Chairs,1,12595.35,0.05,1433.43,West,Rajasthan,Jaipur,Debit Card,Economy,2023,8,Aug,3,Wednesday,0.1138,12595.35
ORD-034023,2022-04-04,CUST-03993,Kristin Brown,PROD-00096,Storage Treat Lite,Furniture,Storage,1,16995.78,0.05,1772.86,East,West Bengal,Howrah,Wallet,Standard,2022,4,Apr,2,Monday,0.1043,16995.78
ORD-022876,2022-04-12,CUST-02651,Cory Thomas,PROD-00267,Lighting Career Lite,Home & Kitchen,Lighting,1,8061.11,0.05,1025.5,North,Uttar Pradesh,Noida,Unknown,Standard,2022,4,Apr,2,Tuesday,0.1272,8061.11
ORD-029940,2023-05-14,CUST-03582,Charles Willis,PROD-00226,Appliances Tell Elite,Home & Kitchen,Appliances,1,2584.22,0.2,87.12,West,Gujarat,Vadodara,UPI,Same Day,2023,5,May,2,Sunday,0.0337,2584.22
ORD-011008,2023-11-26,CUST-03455,Kristen Pena,PROD-00132,Kids Station Max,Clothing,Kids,3,3028.86,0.1,476.74,West,Gujarat,Surat,UPI,Standard,2023,11,Nov,4,Sunday,0.1574,1009.62
ORD-028955,2023-08-26,CUST-00910,Casey Wilkins,PROD-00019,Laptops Recently Classic,Electronics,Laptops,1,21415.02,0.2,-1477.96,West,Maharashtra,Nagpur,UPI,Express,2023,8,Aug,3,Saturday,-0.069,21415.02
ORD-017478,2023-10-22,CUST-00129,Cameron Fisher,PROD-00149,Winterwear Form Pro,Clothing,Winterwear,1,441.42,0.1,51.01,West,Gujarat,Ahmedabad,Credit Card,Economy,2023,10,Oct,4,Sunday,0.1156,441.42
ORD-034454,2022-02-16,CUST-00692,Pamela Gutierrez,PROD-00251,Storage Phone Pro,Home & Kitchen,Storage,1,3624.83,0.05,469.75,West,Gujarat,Unknown,UPI,Standard,2022,2,Feb,1,Wednesday,0.1296,3624.83
ORD-007281,2023-01-26,CUST-00341,Allison Smith,PROD-00038,Cameras Cold Plus,Electronics,Cameras,4,28855.28,0.0,4271.28,North,Punjab,Chandigarh,Net Banking,Express,2023,1,Jan,1,Thursday,0.148,7213.82
ORD-015417,2022-10-19,CUST-00523,Hannah Everett,PROD-00265,Lighting Commercial Classic,Home & Kitchen,Lighting,1,8462.02,0.1,-64.5,South,Karnataka,Mangaluru,UPI,Express,2022,10,Oct,4,Wednesday,-0.0076,8462.02
ORD-025720,2023-12-19,CUST-01216,Gary Ward,PROD-00232,Appliances Charge Lite,Home & Kitchen,Appliances,5,28037.66,0.1,1164.87,West,Rajasthan,Jodhpur,UPI,Standard,2023,12,Dec,4,Tuesday,0.0415,5607.53
ORD-038665,2022-03-26,CUST-01406,Eddie Adams,PROD-00118,Women Week Plus,Clothing,Women,3,2673.84,0.1,204.14,West,Gujarat,Surat,Credit Card,Express,2022,3,Mar,1,Saturday,0.0763,891.28
ORD-015447,2023-05-25,CUST-03959,Ronald Garcia,PROD-00055,Accessories Method Lite,Electronics,Accessories,1,29181.72,0.2,-2901.48,South,Karnataka,Mangaluru,Cash on Delivery,Economy,2023,5,May,2,Thursday,-0.0994,29181.72
ORD-002513,2023-04-07,CUST-02471,Christopher Hall,PROD-00016,Laptops Leader Elite,Electronics,Laptops,1,10394.79,0.15,-10.7,West,Maharashtra,Pune,UPI,Standard,2023,4,Apr,2,Friday,-0.001,10394.79
ORD-004853,2023-01-07,CUST-03389,Stephanie Vargas,PROD-00045,Accessories Customer Pro,Electronics,Accessories,1,33277.26,0.0,4393.82,North,Delhi,Dwarka,UPI,Express,2023,1,Jan,1,Saturday,0.132,33277.26
ORD-005997,2023-10-13,CUST-03163,Eric Fitzgerald,PROD-00028,Headphones Admit Classic,Electronics,Headphones,2,50532.34,0.2,-3401.2,South,Tamil Nadu,Chennai,Cash on Delivery,Express,2023,10,Oct,4,Friday,-0.0673,25266.17
ORD-034815,2022-03-12,CUST-02140,Charles Roberts,PROD-00240,Decor Bar Pro,Home & Kitchen,Decor,1,2209.03,0.1,163.78,West,Rajasthan,Udaipur,Net Banking,Same Day,2022,3,Mar,1,Saturday,0.0741,2209.03
ORD-015572,2022-12-05,CUST-00198,Spencer Haynes,PROD-00133,Kids Project Classic,Clothing,Kids,1,706.32,0.05,96.6,North,Uttar Pradesh,Noida,UPI,Standard,2022,12,Dec,4,Monday,0.1368,706.32
ORD-026572,2022-08-05,CUST-00247,Krista Gibson,PROD-00168,Paper Audience Elite,Office Supplies,Paper,3,1368.82,0.1,147.78,West,Maharashtra,Nagpur,Credit Card,Standard,2022,8,Aug,3,Friday,0.108,456.27
ORD-028067,2022-05-12,CUST-02486,Miranda Murray,PROD-00301,Team Sports Among Elite,Sports,Team Sports,4,2791.8,0.0,396.48,South,Telangana,Hyderabad,UPI,Express,2022,5,May,2,Thursday,0.142,697.95
ORD-024114,2022-12-23,CUST-03919,Alexandra Wilson,PROD-00317,Cycling Common Elite,Sports,Cycling,12,79093.5987110165,0.05,840.7,North,Punjab,Ludhiana,Wallet,Economy,2022,12,Dec,4,Friday,0.0106,6591.13
ORD-040779,2022-05-16,CUST-04087,Seth Jones,PROD-00288,Outdoor Individual Pro,Sports,Outdoor,2,8956.72,0.0,1526.19,South,Tamil Nadu,Chennai,Cash on Delivery,Standard,2022,5,May,2,Monday,0.1704,4478.36
ORD-037970,2023-06-02,CUST-01572,Brandy Forbes,PROD-00135,Kids Which Pro,Clothing,Kids,1,3599.33,0.05,680.93,West,Rajasthan,Udaipur,UPI,Economy,2023,6,Jun,2,Friday,0.1892,3599.33
ORD-015140,2023-03-14,CUST-00202,Ricky Davis II,PROD-00235,Decor Air Max,Home & Kitchen,Decor,2,5329.64,0.0,872.0,North,Uttar Pradesh,Kanpur,UPI,Express,2023,3,Mar,1,Tuesday,0.1636,2664.82
ORD-034309,2023-02-11,CUST-01980,Lisa Guerra,PROD-00169,Binders Listen Elite,Office Supplies,Binders,2,254.83,0.15,17.94,West,Maharashtra,Pune,UPI,Standard,2023,2,Feb,1,Saturday,0.0704,127.42
ORD-011656,2022-11-03,CUST-00999,Edgar Miller,PROD-00123,Women Grow Elite,Clothing,Women,1,1255.12,0.15,155.12,North,Punjab,Chandigarh,UPI,Express,2022,11,Nov,4,Thursday,0.1236,1255.12
ORD-006707,2022-02-24,CUST-01135,Rebekah Gregory,PROD-00216,Cookware Day Pro,Home & Kitchen,Cookware,2,5043.34,0.2,172.77,South,Karnataka,Mysuru,UPI,Express,2022,2,Feb,1,Thursday,0.0343,2521.67
ORD-004571,2023-02-19,CUST-02572,Erin Ramirez,PROD-00291,Outdoor Position Max,Sports,Outdoor,4,1925.46,0.1,225.83,North,Delhi,Rohini,UPI,Standard,2023,2,Feb,1,Sunday,0.1173,481.36
ORD-036394,2022-04-13,CUST-01065,Rebekah Greene,PROD-00174,Binders Speech Pro,Office Supplies,Binders,1,544.42,0.1,29.5,North,Punjab,Ludhiana,Cash on Delivery,Express,2022,4,Apr,2,Wednesday,0.0542,544.42
ORD-013678,2023-10-24,CUST-02341,Jason Nguyen,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,1,1804.82,0.2,1.73,North,Uttar Pradesh,Kanpur,Debit Card,Economy,2023,10,Oct,4,Tuesday,0.001,1804.82
ORD-007198,2022-06-09,CUST-01524,Jonathan Walker,PROD-00306,Team Sports Series Pro,Sports,Team Sports,3,19925.85,0.15,1796.81,East,Bihar,Patna,Net Banking,Standard,2022,6,Jun,2,Thursday,0.0902,6641.95
ORD-017919,2023-01-25,CUST-00770,Todd Thomas,PROD-00183,Art Employee Elite,Office Supplies,Art,1,2199.72,0.05,349.18,East,Odisha,Rourkela,Cash on Delivery,Economy,2023,1,Jan,1,Wednesday,0.1587,2199.72
ORD-040111,2023-09-14,CUST-02671,Tiffany Ray,PROD-00095,Storage Risk Max,Furniture,Storage,2,49065.64,0.1,2549.3,West,Maharashtra,Pune,Debit Card,Economy,2023,9,Sep,3,Thursday,0.052,24532.82
ORD-041930,2023-03-27,CUST-01834,Bryan Thomas,PROD-00076,Tables Foot Elite,Furniture,Tables,4,103361.76,0.0,9403.58,North,Delhi,Dwarka,Debit Card,Standard,2023,3,Mar,1,Monday,0.091,25840.44
ORD-035650,2022-01-28,CUST-02502,Katherine Lopez,PROD-00089,Bookcases Next Pro,Furniture,Bookcases,1,29628.4,0.05,445.32,West,Gujarat,Ahmedabad,Wallet,Express,2022,1,Jan,1,Friday,0.015,29628.4
ORD-018417,2023-06-07,CUST-00371,Allison Hickman,PROD-00192,Supplies Or Pro,Office Supplies,Supplies,1,2135.77,0.05,194.37,East,Odisha,Cuttack,Credit Card,Standard,2023,6,Jun,2,Wednesday,0.091,2135.77
ORD-012407,2022-10-17,CUST-02367,John Valenzuela,PROD-00103,Furnishings Likely Plus,Furniture,Furnishings,5,44344.61,0.25,-3557.28,South,Telangana,Hyderabad,Credit Card,Express,2022,10,Oct,4,Monday,-0.0802,8868.92
ORD-037834,2023-03-10,CUST-00271,Jasmin Alvarado,PROD-00304,Team Sports Arrive Elite,Sports,Team Sports,3,14062.17,0.1,1496.71,North,Punjab,Amritsar,Debit Card,Standard,2023,3,Mar,1,Friday,0.1064,4687.39
ORD-007454,2023-08-28,CUST-02723,William Hunter,PROD-00104,Furnishings Hope Classic,Furniture,Furnishings,3,52410.62,0.05,2375.88,West,Rajasthan,Jodhpur,Net Banking,Express,2023,8,Aug,3,Monday,0.0453,17470.21
ORD-028451,2023-06-27,CUST-01117,Jon Clark,PROD-00173,Binders Strong Lite,Office Supplies,Binders,2,2087.41,0.2,130.82,South,Karnataka,Mangaluru,Debit Card,Standard,2023,6,Jun,2,Tuesday,0.0627,1043.7
ORD-000103,2023-12-03,CUST-00429,Robin Santiago,PROD-00225,Appliances School Max,Home & Kitchen,Appliances,2,6605.06,0.05,716.09,North,Uttar Pradesh,Kanpur,Wallet,Economy,2023,12,Dec,4,Sunday,0.1084,3302.53
ORD-017283,2023-09-13,CUST-03244,John Hopkins,PROD-00297,Team Sports Game Plus,Sports,Team Sports,1,5606.06,0.1,379.93,South,Telangana,Hyderabad,UPI,Same Day,2023,9,Sep,3,Wednesday,0.0678,5606.06
ORD-013886,2022-11-21,CUST-02175,Brad Rivas,PROD-00198,Supplies Former Elite,Office Supplies,Supplies,1,1798.34,0.2,31.46,North,Delhi,New Delhi,UPI,Standard,2022,11,Nov,4,Monday,0.0175,1798.34
ORD-001723,2022-03-16,CUST-03715,Jason Morgan,PROD-00088,Bookcases Carry Classic,Furniture,Bookcases,3,68248.32,0.0,6361.95,South,Telangana,Hyderabad,UPI,Express,2022,3,Mar,1,Wednesday,0.0932,22749.44
ORD-017179,2023-01-01,CUST-03579,Rebecca Davis,PROD-00115,Women Form Plus,Clothing,Women,2,4758.46,0.1,694.66,South,Telangana,Hyderabad,UPI,Standard,2023,1,Jan,1,Sunday,0.146,2379.23
ORD-031178,2023-10-05,CUST-01185,Erica Wilson,PROD-00025,Headphones Create Lite,Electronics,Headphones,2,50724.16,0.1,1440.54,North,Uttar Pradesh,Lucknow,UPI,Express,2023,10,Oct,4,Thursday,0.0284,25362.08
ORD-018361,2022-12-27,CUST-02452,Dana Williams,PROD-00021,Laptops Consider Elite,Electronics,Laptops,1,31699.38,0.15,115.69,West,Rajasthan,Udaipur,Wallet,Standard,2022,12,Dec,4,Tuesday,0.0036,31699.38
ORD-039401,2023-10-24,CUST-03790,Melissa Stout,PROD-00252,Storage Life Classic,Home & Kitchen,Storage,3,13141.25,0.1,1018.97,East,West Bengal,Kolkata,Wallet,Standard,2023,10,Oct,4,Tuesday,0.0775,4380.42
ORD-020953,2022-12-03,CUST-01563,Robin Johnson,PROD-00159,Paper Newspaper Classic,Office Supplies,Paper,1,537.38,0.15,27.82,East,Bihar,Gaya,Debit Card,Same Day,2022,12,Dec,4,Saturday,0.0518,537.38
